Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/final/reward_ctrl Max,evaluation/env_infos/final/reward_ctrl Mean,evaluation/env_infos/final/reward_ctrl Min,evaluation/env_infos/final/reward_ctrl Std,evaluation/env_infos/final/reward_run Max,evaluation/env_infos/final/reward_run Mean,evaluation/env_infos/final/reward_run Min,evaluation/env_infos/final/reward_run Std,evaluation/env_infos/initial/reward_ctrl Max,evaluation/env_infos/initial/reward_ctrl Mean,evaluation/env_infos/initial/reward_ctrl Min,evaluation/env_infos/initial/reward_ctrl Std,evaluation/env_infos/initial/reward_run Max,evaluation/env_infos/initial/reward_run Mean,evaluation/env_infos/initial/reward_run Min,evaluation/env_infos/initial/reward_run Std,evaluation/env_infos/reward_ctrl Max,evaluation/env_infos/reward_ctrl Mean,evaluation/env_infos/reward_ctrl Min,evaluation/env_infos/reward_ctrl Std,evaluation/env_infos/reward_run Max,evaluation/env_infos/reward_run Mean,evaluation/env_infos/reward_run Min,evaluation/env_infos/reward_run Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/final/reward_ctrl Max,exploration/env_infos/final/reward_ctrl Mean,exploration/env_infos/final/reward_ctrl Min,exploration/env_infos/final/reward_ctrl Std,exploration/env_infos/final/reward_run Max,exploration/env_infos/final/reward_run Mean,exploration/env_infos/final/reward_run Min,exploration/env_infos/final/reward_run Std,exploration/env_infos/initial/reward_ctrl Max,exploration/env_infos/initial/reward_ctrl Mean,exploration/env_infos/initial/reward_ctrl Min,exploration/env_infos/initial/reward_ctrl Std,exploration/env_infos/initial/reward_run Max,exploration/env_infos/initial/reward_run Mean,exploration/env_infos/initial/reward_run Min,exploration/env_infos/initial/reward_run Std,exploration/env_infos/reward_ctrl Max,exploration/env_infos/reward_ctrl Mean,exploration/env_infos/reward_ctrl Min,exploration/env_infos/reward_ctrl Std,exploration/env_infos/reward_run Max,exploration/env_infos/reward_run Mean,exploration/env_infos/reward_run Min,exploration/env_infos/reward_run Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Offline Weights Max,trainer/Offline Weights Mean,trainer/Offline Weights Min,trainer/Offline Weights Std,trainer/Online Weights Max,trainer/Online Weights Mean,trainer/Online Weights Min,trainer/Online Weights Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/RL Samples Weights Max,trainer/RL Samples Weights Mean,trainer/RL Samples Weights Min,trainer/RL Samples Weights Std,trainer/Weight Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
178,1.0,-0.10155582,-1.0,0.9219826,6806.527986869549,5,6862.727955119166,6806.527986869549,6749.546099911204,44.93832105661717,9.748387896848135,6.8065279868695505,-2.3794451974655173,2.0296445379630423,-0.5000031471252442,-0.5022345352172852,-0.5085310459136964,0.003205562477839617,7.162249219112482,6.9651605744891185,6.640661427223904,0.19504686714372693,-0.32121918201446537,-0.35488797664642335,-0.3896815776824951,0.023153840916244093,0.7426061589828938,0.4910675611822445,0.37114989889888567,0.14670040853978256,-0.3117591381072998,-0.5162193051958084,-0.6000000000000001,0.05308884570692318,10.182140099835806,7.322747292065358,-1.7843481801773091,1.990836053061039,895,895000,1000,1000.0,1000,0.0,1.0,-0.10244696,-1.0,0.9220743,6753.588871169358,1,6753.588871169358,6753.588871169358,6753.588871169358,0.0,9.711704855334801,6.75358887116936,-2.1123860671910712,1.99584384501091,-0.5084383964538575,-0.5084383964538575,-0.5084383964538575,0.0,7.01755317312859,7.01755317312859,7.01755317312859,0.0,-0.3579498529434204,-0.3579498529434204,-0.3579498529434204,0.0,0.5778341116171148,0.5778341116171148,0.5778341116171148,0.0,-0.3579498529434204,-0.5164298625946045,-0.5999996662139893,0.05260884602988988,10.154777168500999,7.2700187337639655,-1.5379307582768866,1.9566904340119222,179,179000,1000,1000.0,1000,0.0,179000,0.018599713977891952,68.42008965398418,9.434912138036452,2.092450363037642,0.03060301096411422,56.81188768096035,0.03133762499783188,16183.646916887083,0.00029912200989201665,4.125828180728213e-11,4.699524658313692e-10,100.0,69.86447,22.103535,14.587562,21.239668,0.6674084,0.0,2.7467713,194.44255,41.417,0.0,44.105606,-656.548,676.0071,657.00256,525.5092,18.94565,675.1084,656.82874,512.5324,19.00417,675.1572,656.8168,513.8952,18.977383,30.489098,30.011185,205.89723,74.299355,0.0,58.336823,1.1607866,183000,1.0,-0.056394625,-1.0,0.9234299,0.88345176,-1.309337,-5.161445,1.2893062,2.419236,0.44065413,0.0057334076,0.31570712
179,1.0,-0.102605574,-1.0,0.9216009,6751.791398062417,5,6861.2904843932765,6751.791398062417,6621.735451826682,81.83973248212818,9.706835521341429,6.751791398062416,-2.475510662056339,2.013339850309407,-0.5000504493713379,-0.5007669830322266,-0.5017324447631836,0.0006703835399903102,7.262973073471812,7.038143155540183,6.722354804916222,0.1887839785439177,-0.26550600528717044,-0.32294389247894284,-0.37145934104919437,0.039030052884979696,0.6821953230310124,0.588846581576289,0.40687669422517986,0.10542818431335826,-0.20943641662597656,-0.5159256590509415,-0.5999958038330079,0.04933332099849306,10.155616624240906,7.267717057113357,-1.883918111778629,1.9802031218102176,900,900000,1000,1000.0,1000,0.0,1.0,-0.10170727,-1.0,0.9209381,6721.446142828653,1,6721.446142828653,6721.446142828653,6721.446142828653,0.0,9.687796796040914,6.721446142828662,-2.0668956963970517,2.012930386856805,-0.500100040435791,-0.500100040435791,-0.500100040435791,0.0,6.6866546291430495,6.6866546291430495,6.6866546291430495,0.0,-0.37205958366394043,-0.37205958366394043,-0.37205958366394043,0.0,0.669127740686576,0.669127740686576,0.669127740686576,0.0,-0.2174998760223389,-0.5150828454732894,-0.5996888637542724,0.05043074866695606,10.138815367894551,7.236528988301952,-1.4780870645000792,1.9812472791421671,180,180000,1000,1000.0,1000,0.0,180000,0.018376010993961245,65.24544743378647,9.341396139992867,2.0811523579759523,0.03087743400828913,53.74124600389041,0.03209793794667348,16251.883961172833,0.00030154897831380367,4.074737660906108e-11,4.020574428942325e-10,100.0,67.18239,29.94722,11.841067,65.925644,1.2027935,0.0,5.5869493,230.67575,40.752445,0.0,47.379784,-655.4564,676.0877,655.709,481.669,23.609875,673.7044,655.78467,486.7537,22.599165,674.8992,655.7139,487.06955,22.697994,45.357338,50.904007,234.4172,77.15752,0.0,67.9977,0.84516263,184000,1.0,-0.12888502,-1.0,0.9172168,0.8942367,-1.2372705,-5.4811044,1.3304399,2.4454684,0.48313892,0.004164727,0.34818777
180,1.0,-0.10186891,-1.0,0.9195874,6802.656197096246,5,6862.355506451818,6802.656197096246,6705.146645020258,54.36039047185813,9.74626816943337,6.802656197096248,-2.4051717134390147,2.0180145008810166,-0.5000038146972656,-0.5041161441802979,-0.5165158271789551,0.0062528671496557015,7.0621903138408015,6.758001531761238,6.055267398206752,0.3913841367820673,-0.26737275123596194,-0.36485708713531495,-0.426819658279419,0.05668534880305974,0.7271074818069051,0.6133700910397004,0.49746326799692736,0.1011685124046947,-0.26737275123596194,-0.5136109200096131,-0.5999999523162842,0.0493287937020656,10.197353641540303,7.316267117105861,-1.8349995942983894,1.9822193395450771,905,905000,1000,1000.0,1000,0.0,1.0,-0.10119072,-1.0,0.91992307,6832.632297965586,1,6832.632297965586,6832.632297965586,6832.632297965586,0.0,9.778037203746226,6.8326322979655965,-1.9885128665240268,2.031735299594267,-0.5039828300476075,-0.5039828300476075,-0.5039828300476075,0.0,7.02492832617736,7.02492832617736,7.02492832617736,0.0,-0.3835498094558716,-0.3835498094558716,-0.3835498094558716,0.0,0.6883450543684019,0.6883450543684019,0.6883450543684019,0.0,-0.3835498094558716,-0.5138988029956818,-0.5990495681762695,0.049280540523515985,10.204015816646006,7.346531100961279,-1.4339910197527865,1.9955901236200444,181,181000,1000,1000.0,1000,0.0,181000,0.018359217967372388,67.96478925872361,9.344206891022623,2.0787877480033785,0.04135887301526964,56.448742017732,0.03301672200905159,16323.001941240742,0.000317788973916322,4.025273188009717e-11,4.153515309468503e-10,100.0,69.16618,24.375538,12.980359,45.89749,1.8620613,0.0,5.41941,219.77159,55.12878,0.0,53.366165,-658.65356,677.0473,659.0088,490.12088,23.015013,675.1246,658.8841,495.09692,22.58146,675.2693,658.7341,495.0361,22.479336,25.198147,29.086428,234.21321,93.94061,0.0,71.14908,0.7184251,185000,1.0,-0.043351945,-1.0,0.92045605,1.0627458,-1.3153956,-6.1426272,1.391137,2.8943071,0.4643651,0.0021492697,0.33752152
181,1.0,-0.1010973,-1.0,0.92144746,6792.403103692111,5,6847.817141595442,6792.403103692111,6734.2070305887255,43.08142128265385,9.763452884633978,6.792403103692114,-2.5525383275684006,2.036516417393987,-0.46358623504638674,-0.49656071662902834,-0.5114946365356445,0.016859072816484768,7.363244936324236,6.796066838837078,5.756217436518227,0.5730343416936567,-0.3343423128128052,-0.3605059003829956,-0.38720493316650395,0.017554707454741157,0.6871317554798524,0.4941342562820342,0.3767131841149046,0.10619404793372875,-0.3159182071685791,-0.5155715748786927,-0.5999898910522461,0.05045705146798246,10.186319467504461,7.307974678570806,-1.9618016523059494,2.001802063420632,910,910000,1000,1000.0,1000,0.0,1.0,-0.10202302,-1.0,0.9213482,6757.644770106822,1,6757.644770106822,6757.644770106822,6757.644770106822,0.0,9.749509192581172,6.75764477010683,-1.7636780157037482,1.9959301166933878,-0.502686882019043,-0.502686882019043,-0.502686882019043,0.0,7.248275378802873,7.248275378802873,7.248275378802873,0.0,-0.2675794124603272,-0.2675794124603272,-0.2675794124603272,0.0,0.64396183790005,0.64396183790005,0.64396183790005,0.0,-0.2675794124603272,-0.5155747648954392,-0.5998118400573731,0.05016076119566231,10.186684704895015,7.273219535002269,-1.165052689547132,1.9605691417124287,182,182000,1000,1000.0,1000,0.0,182000,0.018522562982980162,66.83900738734519,9.333283899002708,2.069018854002934,0.029404679022263736,55.351288757286966,0.03710084600606933,16392.9337596189,0.0003877890412695706,3.9770212478970754e-11,4.119799501545174e-10,100.0,68.55737,5.8445487,13.670711,27.883549,0.8991426,0.0,3.4515145,225.11226,43.68956,0.0,49.983368,-657.99286,678.25146,657.4632,487.49838,22.800438,677.8016,658.282,490.52512,22.70251,678.5118,658.2773,494.53714,22.70873,29.230528,30.449196,240.42192,80.0664,0.0,67.21103,1.6585433,186000,1.0,-0.10538256,-1.0,0.9208486,0.77285314,-1.2155061,-5.2850113,1.3271017,2.1659372,0.5025084,0.005066975,0.3707995
182,1.0,-0.10066059,-1.0,0.92180187,6757.562129214802,5,6843.726859833803,6757.562129214802,6658.564789095607,68.62819066197513,9.857970010105669,6.757562129214806,-2.1404446781292847,2.00482869390368,-0.5003954410552979,-0.5026292228698731,-0.5051121711730957,0.0019630090323291974,7.356719751076071,6.840994814020178,5.893603218960379,0.5179516661979348,-0.24343595504760743,-0.30088688850402834,-0.3551818370819092,0.0470025922512902,0.7737868629056838,0.5746464938956644,0.38704955415142017,0.12887751801702813,-0.24343595504760743,-0.5159107727050781,-0.5999692916870117,0.049410796759763176,10.284383879963457,7.273472901919883,-1.5735546768322874,1.9715989067433817,915,915000,1000,1000.0,1000,0.0,1.0,-0.10074297,-1.0,0.92136705,6772.261402538031,1,6772.261402538031,6772.261402538031,6772.261402538031,0.0,9.762299123901903,6.772261402538032,-2.2434077973556588,1.999308054520756,-0.5000013828277589,-0.5000013828277589,-0.5000013828277589,0.0,7.3561507677618465,7.3561507677618465,7.3561507677618465,0.0,-0.312470293045044,-0.312470293045044,-0.312470293045044,0.0,0.5109081972216506,0.5109081972216506,0.5109081972216506,0.0,-0.312470293045044,-0.5154398436546326,-0.5997708320617676,0.04877698215677465,10.192742315430223,7.287701246192663,-1.6489989991378853,1.9645078745650701,183,183000,1000,1000.0,1000,0.0,183000,0.01812886301195249,65.51316373387817,9.330036049010232,2.0760923579800874,0.029111358046066016,54.02295463485643,0.03645948396297172,16461.474401212065,0.0003809870104305446,3.930505304876153e-11,3.892577649100559e-10,100.0,68.29882,31.633959,12.250066,84.243744,13.868778,0.0,20.491562,260.71155,67.21222,0.0,57.19202,-658.723,677.9307,659.224,483.18658,20.111755,677.5531,659.09424,483.47604,19.933077,676.9644,658.9791,473.31097,19.860237,29.930002,30.172373,275.45242,120.453445,0.0,81.90989,0.8922718,187000,1.0,-0.08481631,-1.0,0.9224429,1.0153269,-1.3697685,-6.1794333,1.3355933,2.7602654,0.4267771,0.0020716018,0.3143299
183,1.0,-0.101923734,-1.0,0.92372555,6746.146285487967,5,6805.889104623497,6746.146285487967,6689.572572254828,42.98237487536714,9.792825491798066,6.746146285487964,-2.262273887871241,2.000408164074699,-0.4999980449676514,-0.5021129226684571,-0.5044762611389161,0.0014308233237179755,7.340867492524694,6.969481674633926,6.288827707676319,0.3747657633829838,-0.2864665985107422,-0.29894634246826174,-0.3158127307891846,0.012320984734928507,0.724903408840602,0.5800909033101783,0.3798990443767448,0.12205813199010142,-0.2864665985107422,-0.5181944117689132,-0.5999929428100587,0.048043382665612776,10.25830133713498,7.2643406972568805,-1.6639418642506356,1.9677308962293871,920,920000,1000,1000.0,1000,0.0,1.0,-0.10318435,-1.0,0.9219523,6681.891889187106,1,6681.891889187106,6681.891889187106,6681.891889187106,0.0,9.692236401266353,6.681891889187109,-2.0376560355821955,2.033139015798438,-0.5022364139556885,-0.5022364139556885,-0.5022364139556885,0.0,7.286398523629032,7.286398523629032,7.286398523629032,0.0,-0.2768711090087891,-0.2768711090087891,-0.2768711090087891,0.0,0.5212021315795806,0.5212021315795806,0.5212021315795806,0.0,-0.23445348739624025,-0.5163858784198762,-0.599946403503418,0.050587834421665784,10.120847996719817,7.198277767606984,-1.4387442256609309,2.0043298730661934,184,184000,1000,1000.0,1000,0.0,184000,0.01873508602147922,65.6675930293859,9.362557882035617,2.172283829015214,0.027093696990050375,54.055571913311724,0.031064189970493317,16530.156210153073,0.0002864320413209498,3.88497750909483e-11,4.1143666251741706e-10,100.0,68.49368,20.270258,13.60416,150.15552,26.71484,0.0,33.92534,306.97482,111.66387,0.0,77.26996,-656.99615,678.8658,656.7332,455.00885,27.613033,678.6949,657.2688,449.86603,27.041811,677.8233,657.3413,455.74136,27.01116,51.805275,55.75016,316.7135,143.91454,0.0,84.881744,1.2934877,188000,1.0,-0.083004706,-1.0,0.9235702,1.0639206,-1.2887236,-5.9705615,1.3559409,2.8977096,0.46524155,0.0025528078,0.351038
184,1.0,-0.100337654,-1.0,0.91964364,6774.262676613165,5,6912.892109464037,6774.262676613165,6693.200667790752,80.09946854617785,9.699149623774838,6.774262676613167,-2.235166298657129,2.0116337619186098,-0.5002971172332764,-0.5012664222717286,-0.502837610244751,0.0009333299732227306,7.227310911480345,7.130522656817448,7.016013567488244,0.07859938085642501,-0.32042472362518315,-0.35871300220489505,-0.40749568939208985,0.03356203367948019,0.6608204252430213,0.5527813240606092,0.364365331023304,0.10044187810881473,-0.24409465789794924,-0.5134872091579438,-0.599933671951294,0.05246101862189868,10.131079784297299,7.2877498857711105,-1.6370843761260008,1.9740647031236969,925,925000,1000,1000.0,1000,0.0,1.0,-0.10005766,-1.0,0.9200463,6816.397827993383,1,6816.397827993383,6816.397827993383,6816.397827993383,0.0,9.717603991967247,6.81639782799339,-2.4221174429384296,2.00082867925885,-0.5022469520568847,-0.5022469520568847,-0.5022469520568847,0.0,6.677044422693825,6.677044422693825,6.677044422693825,0.0,-0.36248602867126467,-0.36248602867126467,-0.36248602867126467,0.0,0.5387962162664268,0.5387962162664268,0.5387962162664268,0.0,-0.36248602867126467,-0.5138980910301209,-0.5996286869049072,0.05138002928298521,10.15958540294747,7.33029591902351,-1.8229878138032978,1.9618298384954544,185,185000,1000,1000.0,1000,0.0,185000,0.018380018998868763,68.68962466425728,9.385848824051209,2.098225435009226,0.03944359999150038,57.11118433822412,0.036182890995405614,16602.017718161165,0.0003595569869503379,3.840271120357946e-11,3.922810132284127e-10,100.0,68.53317,26.292294,11.404631,115.068184,23.10185,0.0,28.200422,248.07591,102.52591,0.0,61.055244,-661.90607,680.30493,662.6384,500.01862,20.301853,678.30896,662.15314,489.9012,20.312529,678.08075,662.48016,488.56195,19.937082,32.69112,38.92784,282.56674,149.0436,0.0,72.36135,1.3270422,189000,1.0,-0.08467144,-1.0,0.92040426,1.1311531,-1.3406416,-5.818053,1.3582835,3.0992284,0.44139528,0.0029733896,0.33320898
185,1.0,-0.09893422,-1.0,0.92064273,6849.238973495233,5,6939.744653802649,6849.238973495233,6773.8287282049305,53.86050498310818,9.819847172438841,6.849238973495234,-2.3455696156433397,2.0387919497978633,-0.4837613105773926,-0.497378740310669,-0.5012101173400879,0.00682212912871965,7.263581143162128,6.748812121668152,5.254658928012077,0.751849502319508,-0.2608919143676758,-0.3006862497329712,-0.36674664020538333,0.03642236919712236,0.6413229475624577,0.4889847329740764,0.33892411708629816,0.1173512602989659,-0.2608919143676758,-0.5144226600837708,-0.5999367713928223,0.05130301934665571,10.242284125029784,7.363661633579007,-1.7469784787109666,2.0037832013341146,930,930000,1000,1000.0,1000,0.0,1.0,-0.09776499,-1.0,0.92099184,6896.119662832272,1,6896.119662832272,6896.119662832272,6896.119662832272,0.0,9.741402978878432,6.896119662832271,-2.4289336327216775,2.041223015430119,-0.5024118423461914,-0.5024118423461914,-0.5024118423461914,0.0,6.657707215447317,6.657707215447317,6.657707215447317,0.0,-0.3060149431228638,-0.3060149431228638,-0.3060149431228638,0.0,0.3369824206219597,0.3369824206219597,0.3369824206219597,0.0,-0.3060149431228638,-0.5146703712940216,-0.5998929023742676,0.05172462637524982,10.175652072745152,7.410790034126293,-1.8307592037818583,2.00709799920768,186,186000,1000,1000.0,1000,0.0,186000,0.01855691900709644,64.21235702116974,9.351525909965858,2.0856323830084875,0.02772640303010121,52.697604280139785,0.031011564016807824,16669.16559779411,0.00029956200160086155,3.7963604023364754e-11,4.0085629260389055e-10,100.0,68.32314,14.347536,14.087323,45.07101,2.6240869,0.0,7.742381,293.1754,70.233185,0.0,70.59301,-661.2383,680.60626,662.3305,470.6626,23.798262,678.28125,661.626,474.72583,23.40098,678.66705,661.5625,474.06198,23.425814,31.961082,31.956446,309.15567,118.58772,0.0,91.79976,0.8826944,190000,1.0,-0.10263302,-1.0,0.92088014,0.9911779,-1.3156456,-6.147897,1.4194622,2.6944065,0.46978366,0.0021379737,0.34898663
186,1.0,-0.101845235,-1.0,0.9209683,6806.184664118456,5,6864.8994621032425,6806.184664118456,6656.269883246861,77.05045258323747,9.771443803377839,6.806184664118457,-2.278480960331555,2.0195782453219207,-0.5000977516174316,-0.5026115322113037,-0.5065271377563477,0.0021445134970742774,7.2943127797123,7.150213616409246,6.963993445165215,0.11287054796656512,-0.26215102672576907,-0.2963517236709595,-0.3222368717193604,0.021326653853317175,0.7723853370398285,0.5893659878707699,0.4759000675322145,0.10795027859814514,-0.26215102672576907,-0.5151330273199082,-0.5999409198760987,0.051443078779595884,10.19702401883194,7.321317691438366,-1.6957499994856073,1.9834859084300285,935,935000,1000,1000.0,1000,0.0,1.0,-0.10202415,-1.0,0.92054534,6839.834434801706,1,6839.834434801706,6839.834434801706,6839.834434801706,0.0,9.685098493510418,6.839834434801719,-2.0788812063650477,1.9778979233587155,-0.5024546146392822,-0.5024546146392822,-0.5024546146392822,0.0,7.137210521055977,7.137210521055977,7.137210521055977,0.0,-0.30657029151916504,-0.30657029151916504,-0.30657029151916504,0.0,0.7183971029052472,0.7183971029052472,0.7183971029052472,0.0,-0.2636028289794922,-0.5146876055717469,-0.5998757362365723,0.05158741845582202,10.121918380671673,7.354522040373466,-1.4790949247793543,1.9406340964096134,187,187000,1000,1000.0,1000,0.0,187000,0.018428910989314318,66.70866949250922,9.361544721003156,2.084516819973942,0.029193340975325555,55.18284712557215,0.03184167598374188,16738.941873497155,0.0002968980115838349,3.7537741859136876e-11,3.762646305638384e-10,100.0,67.86934,27.00334,11.860275,90.7875,14.540173,0.0,25.436102,257.54062,78.392136,0.0,66.133286,-663.5594,680.62756,664.15216,493.91458,19.813976,680.26447,663.75366,498.43066,19.784405,680.7921,663.8703,501.7458,19.770609,27.745113,28.564518,264.46353,120.46894,0.0,77.299255,2.1909857,191000,1.0,-0.054772597,-1.0,0.9203376,1.4688423,-1.3113865,-5.8679724,1.3751072,4.344203,0.4592637,0.0028286024,0.34174228
187,1.0,-0.09768157,-1.0,0.9210553,6840.9140921539565,5,6875.052859156238,6840.9140921539565,6782.874021160406,32.485437705354954,9.778676691925284,6.840914092153957,-2.260545278643563,2.0357373532211867,-0.5000035285949708,-0.5027577877044679,-0.5076701164245606,0.0029355311486287663,7.286078821243791,6.99744919899922,6.435027009795249,0.3520759826495146,-0.2461338996887207,-0.29557815551757816,-0.32888727188110356,0.033676911806015605,0.7583889174713301,0.5938219066808973,0.48503446264336403,0.09663328150432318,-0.2461338996887207,-0.5147307832431793,-0.5999912261962891,0.05172431776540596,10.211914155652266,7.355644875397136,-1.665780807589486,1.9991827103056037,940,940000,1000,1000.0,1000,0.0,1.0,-0.098830014,-1.0,0.9192528,6732.048340697514,1,6732.048340697514,6732.048340697514,6732.048340697514,0.0,9.827778291159087,6.732048340697503,-2.1265420972606446,2.0556925772021963,-0.5005983352661133,-0.5005983352661133,-0.5005983352661133,0.0,7.101673654814249,7.101673654814249,7.101673654814249,0.0,-0.3995402812957764,-0.3995402812957764,-0.3995402812957764,0.0,0.6319675353437165,0.6319675353437165,0.6319675353437165,0.0,-0.28235721588134766,-0.5128758347511292,-0.5999482154846192,0.05387503118934614,10.261520416090946,7.244924175448632,-1.5490400373241209,2.0212408147893233,188,188000,1000,1000.0,1000,0.0,188000,0.018286259029991925,67.78807002893882,9.328840729023796,2.075397118984256,0.028024008963257074,56.305695738934446,0.03144112799782306,16809.868091676733,0.00038504600524902344,3.712003322694382e-11,3.8667866131270046e-10,100.0,68.421394,19.499338,13.837435,61.607536,4.8957877,0.0,11.597456,306.935,93.65616,0.0,77.71834,-661.47754,683.0078,661.04376,506.45993,24.782927,683.25574,661.8581,496.1655,24.576578,682.59705,661.6764,494.54514,24.527208,45.136204,45.26783,313.34756,125.08182,0.0,93.04205,0.51413596,192000,1.0,-0.1043455,-1.0,0.91814417,1.0412806,-1.3400265,-5.4414797,1.3301996,2.8328426,0.44620362,0.0043330663,0.35754967
188,1.0,-0.09617008,-1.0,0.9200201,6794.909302831322,5,6856.678810139112,6794.909302831322,6714.988262168785,46.84716793705312,9.785871975656391,6.794909302831321,-2.369018295754185,2.049075308955899,-0.5003613471984864,-0.5024893951416016,-0.5054512977600097,0.0018825526970859784,7.316029277830012,7.099270369204987,6.855881044158423,0.1865330884171562,-0.27886528968811036,-0.33092106342315675,-0.36227045059204105,0.029777849631821226,0.6304475750562579,0.5283328750048958,0.3503142374100368,0.10384448022356776,-0.27886528968811036,-0.5134113876724243,-0.5999909400939941,0.054274861769000066,10.213849776025654,7.308320690503746,-1.769660595406285,2.0110112781828304,945,945000,1000,1000.0,1000,0.0,1.0,-0.09547627,-1.0,0.9203264,6808.259134199795,1,6808.259134199795,6808.259134199795,6808.259134199795,0.0,9.785236923228705,6.808259134199793,-2.573465317202328,2.03725376867871,-0.49996342658996584,-0.49996342658996584,-0.49996342658996584,0.0,6.898812085022428,6.898812085022428,6.898812085022428,0.0,-0.29750263690948486,-0.29750263690948486,-0.29750263690948486,0.0,0.25480847048167204,0.25480847048167204,0.25480847048167204,0.0,-0.29750263690948486,-0.5136698827981949,-0.5999332904815674,0.05330985529634333,10.20930709077021,7.321929016997987,-1.9937100109584316,2.0001672335064313,189,189000,1000,1000.0,1000,0.0,189000,0.018479346006643027,68.59312269528164,9.3492766089621,2.080317201965954,0.03974475298309699,57.07113444135757,0.03386407397920266,16881.63901670545,0.0003062700270675123,3.671105911089432e-11,3.9757905301307517e-10,100.0,68.445656,34.771458,11.912491,52.163265,4.067451,0.0,9.71457,267.20126,69.59013,0.0,58.40389,-663.55225,681.02545,663.2679,457.4614,23.855934,681.9436,663.71356,458.51743,23.851318,681.4182,663.55994,464.72018,23.854458,21.733953,23.093513,272.61572,108.75266,0.0,75.5774,0.39406586,193000,1.0,-0.057472825,-1.0,0.92096674,0.87620807,-1.2920765,-5.197141,1.3250535,2.4017751,0.458472,0.005532358,0.32722142
189,1.0,-0.09821893,-1.0,0.92077464,6890.520987359855,5,6932.426234369399,6890.520987359855,6823.592352508613,39.03016305609861,9.772372769278672,6.89052098735985,-2.2033355495581675,2.002345693842512,-0.5001014709472656,-0.5006168842315674,-0.5014057159423828,0.0006145022284856177,7.391494211535701,7.193603691035605,6.845212401420895,0.19778531418549516,-0.2726109027862549,-0.31892453193664555,-0.3565085887908936,0.03341142664434597,0.7688525538167748,0.693760770827536,0.5592309969006817,0.0763057591532967,-0.2726109027862549,-0.5144837361001968,-0.5999529838562012,0.05027992242953952,10.20337066547313,7.405004723460048,-1.6042094967017222,1.9664045447278509,950,950000,1000,1000.0,1000,0.0,1.0,-0.0992364,-1.0,0.9209121,6878.806356334525,1,6878.806356334525,6878.806356334525,6878.806356334525,0.0,9.697685106615562,6.878806356334528,-2.319498032505108,2.0366415238796374,-0.505314064025879,-0.505314064025879,-0.505314064025879,0.0,5.9814703901486155,5.9814703901486155,5.9814703901486155,0.0,-0.2970446586608887,-0.2970446586608887,-0.2970446586608887,0.0,0.5409304859215377,0.5409304859215377,0.5409304859215377,0.0,-0.29644269943237306,-0.5147561982870102,-0.5996188640594483,0.050513787046907135,10.134516091424643,7.393562554621538,-1.7216980637856256,2.0010281766682736,190,190000,1000,1000.0,1000,0.0,190000,0.018611390027217567,64.49940796848387,9.367443836003076,2.0843747750041075,0.03073386801406741,52.96592312940629,0.032014246040489525,16949.087355345953,0.0003067239886149764,3.6308145686080063e-11,3.687058436341317e-10,98.4396,68.67439,26.254602,10.753693,29.823809,1.0897964,0.0,3.999954,262.79526,62.528965,0.0,66.46526,-664.53326,682.82117,665.0869,470.00165,23.614357,681.3234,664.7137,469.94153,23.344353,681.9115,664.567,470.41907,23.363224,22.398994,25.130112,269.546,110.813,0.0,85.02469,1.9798404,194000,1.0,-0.0553827,-1.0,0.920359,0.9873253,-1.5731134,-6.8925176,1.4409976,2.6840458,0.37647703,0.0010153546,0.30387935
